osm_id,name,road_ref,road_class,max_speed,city,geog
414607245,Olomoucká,42,primary,50,Brno,010200000003000000DA21591BBEA230400791B17F43984840BCC96FD1C9A2304067FB462A429848406BFDE373DDA23040AF6BC54840984840
"[666198248, 33746275, 50560565]","['Nádražní', 'Benešova']",,residential,30,Brno,01020000000F0000003CD285FD439D304080CC1830929848409D256D4F359D3040064257C796984840E0C4460F329D3040007FE7CD979848405A21F6532D9D3040E736E15E999848406E707DB3289D3040CE1CED139B9848402F79F29F249D3040214322C89C984840AE92D96A209D3040B5E21B0A9F9848401B0D85741D9D3040139D6516A1984840F25190E91A9D304053E2DF0CA398484059DBB9D5189D304082EA7AFDA49848406BC2AC06179D3040ECDCB419A798484089230F44169D3040B01AF09EA8984840664D2CF0159D3040A96BED7DAA9848408F28FE39169D304084190923AC98484024A35E4B239D3040EF1AF4A5B7984840
"[808190625, 1321621938, 1321621940, 1012739447, 1012739448, 325880315, 808190623]",Nádražní,,residential,30,Brno,0102000000120000003CD285FD439D304080CC1830929848408F7FB09D399D3040BBE4C97F92984840D352D4F4349D3040855B3E92929848402E1AD764329D3040F19B679192984840E88DEE7B2F9D304062B36D629298484096E3BACE2B9D3040AFF490DF91984840C7BDF90D139D3040DBE10A838D984840AF44A0FA079D3040CA202D848B984840CF41E1FD029D3040E34E8EA78A9848405CA56032FA9C3040EF5EA40689984840D5157D4FF69C30404906CAB788984840902D701EF39C3040D25F9E84889848408BEC399FF09C304096A3117D88984840212E4A1AED9C3040C022BF7E88984840A540B0F4EB9C304055E2957F889848407DCD72D9E89C3040E46E6B6688984840A20BEA5BE69C3040497C934B889848402CFB647BE39C30409D1ECA0688984840
30393940,Ludvíka Podéště,,residential,30,Brno,01020000000A00000053F5E10FF59130403BDADDA8BA994840710E8DDDF49130406ED27EB5B49948404FD4884FF0913040759B2622B2994840443D3377E39130409051F932AC99484009F76F03E3913040C67E60D8AB994840D48DC1D4E0913040F6DA221FAA994840B718F2BEE0913040CE4D40B8A799484033068CE4E191304094556C27A5994840E81615CCF391304013526D2695994840999537D1F8913040809E060C92994840
387115135,Slatinská,,residential,30,Brno,010200000004000000B5824B6CE3A8304022ABB6F69998484074626AA6D6A83040F27C06D49B98484075311702CAA830408692C9A99D98484041446ADAC5A830407F4523449E984840
"[136541136, 625560649]","['Poděbradova', 'Staňkova']",,residential,30,Brno,01020000000400000026B90DB44C9A3040BB4AD2904C9B48400EC7A98C359A30406FB1474D609B4840A03C878D0D9A304034AEC964829B48407B0CFBE2F79930407E3672DD949B4840
136541136,Staňkova,,residential,30,Brno,01020000000600000026B90DB44C9A3040BB4AD2904C9B4840A71831FD5C9A3040637891AE3E9B48404942C7B3709A30402AB1C6342E9B4840D63B37C87F9A304090BBAD99219B4840F7F4C76AA99A3040A273C817FE9A4840720A3C41AC9A30402C91555BFB9A4840
388229419,Dělostřelecká,,residential,,Brno,01020000000300000026B90DB44C9A3040BB4AD2904C9B4840700A2B15549A30404F4C288E4D9B484078962023A09A3040CD06F41D579B4840
388229419,Dělostřelecká,,residential,,Brno,01020000000300000078962023A09A3040CD06F41D579B4840700A2B15549A30404F4C288E4D9B484026B90DB44C9A3040BB4AD2904C9B4840
75621839,Řípská,,residential,,Brno,010200000005000000E47CFB84FDAA30407B8D1315609748406A9EC838EBAA3040C62C2059659748408A3FE5F3E5AA3040AEE419EA669748405C936E4BE4AA3040CB9B68FC679748409769A09EE3AA3040ACC43C2B69974840
"[1435831161, 237340423]",Řípská,,residential,30,Brno,010200000004000000E47CFB84FDAA30407B8D13156097484090A4FF4014AB30408BDDE3F159974840F9E6EDBE19AB304038E5C0615897484077C2A6295DAB30408336943545974840
388356466,Kigginsova,,residential,30,Brno,010200000004000000382630421DAB30409A722ABE46974840954AD3FB21AB3040B91B446B459748402408FC862EAB304079DC01E841974840D11B936A44AB3040B2AB7FC63B974840
26392680,Krásného,,residential,30,Brno,0102000000020000004FD3C2C0CEA63040C816388F799848403D3D00F3DAA63040DF104F1B7A984840
26392680,Krásného,,residential,30,Brno,0102000000030000004FD3C2C0CEA63040C816388F79984840747B4963B4A6304004070F2E78984840F6AC10FBA9A630403AD8518B77984840
391264620,Krásného,,living_street,,Brno,0102000000040000004FD3C2C0CEA63040C816388F79984840BAD16CC3CDA630404A7952CB7B984840FB308C05CFA63040B87EB042809848403D0CAD4ECEA630409170106388984840
391264620,Krásného,,living_street,,Brno,0102000000040000003D0CAD4ECEA630409170106388984840FB308C05CFA63040B87EB04280984840BAD16CC3CDA630404A7952CB7B9848404FD3C2C0CEA63040C816388F79984840
391309833,Lipová,,tertiary,50,Brno,0102000000040000001B289595CB9530402EB4290DEB98484008382971C2953040234E27D9EA9848401D5BCF108E953040065559CAE898484095E4CAEA67953040BF94264AE7984840
391309834,Lipová,,tertiary,,Brno,0102000000070000001B289595CB9530402EB4290DEB9848401660692AD59530408E322C90EA984840E25B5837DE953040DBFD8579EA98484021675023E39530404095E4CAEA9848407DE71725E89530406A28FFA4EB9848406FF9A303ED953040994A3FE1EC98484078335992F295304050508A56EE984840
391308570,Tvrdého,,tertiary,,Brno,010200000004000000452454BA05963040DF043AEEEF9848406AC768780E963040F62C639EF09848401321BFC8159630407334A20FF1984840D9A72DBF1D96304025D9D946F2984840
400053578,Vaňkovo náměstí,,tertiary,50,Brno,010200000004000000452454BA05963040DF043AEEEF9848409D4F786407963040FC315294F098484049D51B5A099630405A907758F298484049D51B5A099630401220F939F4984840
400053579,Vaňkovo náměstí,,tertiary,50,Brno,01020000000400000078335992F295304050508A56EE9848404EC81869F39530406864462EEE9848401B745314F995304003CDE7DCED98484067D1E05BFD953040C86C7F1DEE984840
"[33331384, 391309835]",Žlutý kopec,,residential,30,Brno,01020000001600000067D1E05BFD953040C86C7F1DEE984840185C7347FF95304094652DAAEA984840B9533A58FF953040A0B7C205EA98484030702F1FFF9530407D433C6DE8984840BFE8972DFE953040B34291EEE798484037DDB243FC953040E96FF893E7984840BC0FF6DCF8953040075B913DE79848402F7B2304F59530406C96CB46E7984840DBCF7355EA95304089F1F510E898484084680822E6953040D7602BB2E7984840C7777302E4953040B3B85A82E7984840368EFDD1DC953040DE6B521BE6984840C1B1C288D8953040977D0D77E49848405E9C9DB1D4953040A479B6FDE198484004519C48D595304064624E2BE0984840D4E06C29D695304083C9E8DBDD984840219221C7D69530400C570740DC9848400FDF782DD7953040FB952941DA984840993E856DD5953040A36A0597D8984840B8077CD9D195304057ED9A90D69848404E1542BDCF9530405D0C2FD2D5984840F7E80DF79195304030B72000DD984840
400053579,Vaňkovo náměstí,,tertiary,50,Brno,01020000000400000067D1E05BFD953040C86C7F1DEE984840952133BCFE95304051227832EE984840222697B503963040C1A90F24EF984840452454BA05963040DF043AEEEF984840
290679505,Hviezdoslavova,430,secondary,50,Brno,01020000000600000013DF3FCC14AB3040967DB2BD71974840F8567FDF1AAB3040E3E6AFEB72974840F60258891EAB30406C54F190739748404260E5D022AB3040425F7AFB73974840AB1ED55526AB30400CD6EE0D74974840A5EE14BC32AB3040B28AEDA474974840
414607281,,,secondary,50,Brno,01020000000600000013DF3FCC14AB3040967DB2BD719748407800D58915AB30404E83FD3273974840E36E10AD15AB3040425F7AFB739748409C7A939515AB304000B26BD674974840C0E0E4C814AB3040524E6A1E769748406DBAAF1413AB3040403965C977974840
391556518,Hviezdoslavova,430,secondary,50,Brno,010200000004000000A5EE14BC32AB3040B28AEDA474974840C98E328749AB304024EAAAE5739748409D465A2A6FAB304090300C5872974840DA931BA08FAB304002D8800871974840
391556521,,430,secondary,50,Brno,010200000005000000A5EE14BC32AB3040B28AEDA474974840BC410F1027AB3040585359147697484017F5A4A723AB304029FDCE4076974840EC600ECC1BAB3040707B82C4769748406DBAAF1413AB3040403965C977974840
414607271,,,secondary,50,Brno,0102000000020000006DBAAF1413AB3040403965C9779748401B800D8810AB30403F4DD2A178974840
414607288,,,secondary,50,Brno,0102000000080000001B800D8810AB30403F4DD2A178974840ED7772970EAB3040ECD8AD0A799748405962AFC10CAB304027F15E5A79974840FB1D2F490AAB3040A4CA8BA779974840D22EF02609AB304098C0ADBB7997484032B32A1D07AB3040277B95C679974840F8E868B004AB3040EBBE08BF79974840E79D544502AB30407446EFAF79974840
1076562745,,373,secondary,50,Brno,0102000000080000001B800D8810AB30403F4DD2A17897484010AA79330FAB304074E492F47A974840F8DD74CB0EAB30403898970D7C974840644CB0EE0EAB30404917F60F7D974840C86D45AC0FAB30407D66FFF27F9748404427953A12AB3040A7A66E788B974840917C259012AB3040A67224E18C974840B55208E412AB3040EB820BC391974840
414607289,,,secondary,50,Brno,0102000000090000003E97A949F0AA3040F44B69A274974840C7C26BF2EFAA304083F2E3D47397484073C410EFEFAA304078A686EC729748402C2CB81FF0AA30406C5A2904729748409195044DF0AA3040CCAA19637197484097523CD3F0AA3040AF7D01BD70974840A875768DF1AA30409783EA3070974840C5FEB27BF2AA30401449AAA56F9748403C9FA63BF4AA3040BB31F3D36E974840
290679507,,,secondary,50,Brno,0102000000070000008E7D2480F6AA30408128F3EA779748404DC2E0F5F4AA30407566CC6E7797484095EAA7A4F3AA304082E673EE76974840E9787187F2AA3040F9A6446D7697484001D5E4CEF1AA30400527ECEC75974840D23CDBFEF0AA30407DB9AA47759748403E97A949F0AA3040F44B69A274974840
391556535,,430,secondary,50,Brno,0102000000040000008E7D2480F6AA30408128F3EA779748405036E50AEFAA3040C38D4AA07797484078FCCD7AE7AA3040E6913F18789748401C4BB3D4D5AA3040758EA61F79974840
240730158,Olomoucká,430,secondary,50,Brno,0102000000030000001C4BB3D4D5AA3040758EA61F79974840B8FBC165BAAA30401AC7A3AF7B974840E1FA66518EAA304012CAB1AB7F974840
391556530,Olomoucká,430,secondary,50,Brno,0102000000050000001C4BB3D4D5AA3040758EA61F799748403755F7C8E6AA3040E74FC01B77974840816ACDA0EBAA304094991C8876974840628D695CEEAA3040297398D4759748403E97A949F0AA3040F44B69A274974840
290679508,Řípská,,tertiary,50,Brno,0102000000030000000C248337FFAA3040A53D14BB6C9748405A2668380AAB30405F8319AE69974840F1283A3712AB304019879FA465974840
414607286,,,secondary,50,Brno,0102000000060000000C248337FFAA3040A53D14BB6C97484035DF77C201AB3040930035B56C97484051346A1904AB30405772BAD16C97484020B8CA1308AB30401B4064366D9748402A125D610BAB3040E6400FB56D974840113AE8120EAB3040E5F857456E974840
"[391556538, 1349140253, 237340430]",Řípská,,tertiary,50,Brno,010200000006000000F1283A3712AB304019879FA465974840894BE9F417AB30408058800063974840D17C299721AB3040709DDA745F974840CD0EA78240AB30405D37A5BC5697484097B66E394DAB30407629BF56539748405AE6BEE666AB304097D013854C974840
391556541,Řípská,,tertiary,50,Brno,010200000003000000F1283A3712AB304019879FA465974840E025DD3B0FAB3040413C5CBC69974840113AE8120EAB3040E5F857456E974840
414607283,,,secondary,50,Brno,010200000007000000113AE8120EAB3040E5F857456E9748408692246310AB3040EBE3A1EF6E974840CD5257E311AB304050D724896F974840024C74F112AB3040FC90121670974840B46675BC13AB304085D0419770974840849A215514AB3040D886E52A7197484013DF3FCC14AB3040967DB2BD71974840
"[1167186700, 341390806]","['Milady Horákové', 'Merhautova']",,tertiary,50,Brno,010200000003000000A03B1CB85E9E3040B73E517EF7994840DB954C04609E3040525F3BBDF7994840FA08A128759E3040BB794F8AFB994840
1167186700,Milady Horákové,,tertiary,50,Brno,01020000000B000000A03B1CB85E9E3040B73E517EF79948401878EE3D5C9E3040FF7A8505F7994840268E3C10599E304005C82B6BF6994840354069A8519E3040E281B7F6F4994840541454F9439E30409C23E131F29948407B55C26E339E3040BBECD79DEE994840E85BD548019E30402CB3AD0BE4994840D13B1570CF9D3040F6AADF96D99948407BFF7AE0BE9D304045549742D69948403DAFC277AC9D3040B2BAD573D29948407D58141B989D304049449D5ECE994840
1392103155,Boettingrova,,residential,30,Brno,0102000000090000005A86938F38A73040DE0B27C4B79848405DFA97A432A73040835EC99FB998484059A5F44C2FA7304065A1421ABA984840A1B94E232DA730409B2ACE07BA984840D80693872AA73040E8F527F1B99848407BAEA53627A730405A83F755B9984840DB5DB1D018A73040F126648CB49848407106DA780BA73040BEDD921CB0984840874D64E602A73040721EA919AD984840
584731596,Evropská,15289,tertiary,,Brno,01020000000200000080338C16FBB030402738503B579548407784D38217B13040FDDD3B6A4C954840
"[27470739, 584730668]","['Evropská', 'Řípská']",15289,tertiary,50,Brno,01020000000300000080338C16FBB030402738503B57954840B8AE9811DEB030406902452C62954840FF959526A5B030406914371378954840
394858447,,,motorway_link,,Brno,01020000000D00000080338C16FBB030402738503B5795484096F32098FEB03040C997AB7A54954840E2B8420E00B1304082058B1E53954840B8A9262D01B130406BF706BA51954840D5D63ED301B1304012280758509548402931BE1E02B13040BA5807F64E954840E7E50BB501B130403EB324404D9548409B20EA3E00B13040BC0853944B954840191AF44AFEB030400A3609394A95484008CFDFDFFBB030404654F2FB48954840F2C693EEF8B030408877CAB447954840174DC2E0F5B0304029D1ED8046954840F7C209F1EDB03040133F6B2343954840
"[27470735, 394858447]",,,motorway_link,,Brno,010200000024000000F7C209F1EDB03040133F6B2343954840E5620CACE3B03040A461E75C409548400830760CD9B030408DB5BFB33D9548400C34E900D2B03040A0F8D62C3C954840572CD90CCBB03040DC16C0EF3A9548402403E55BC4B03040D0CA62073A954840AB4198DBBDB03040C5DA2967399548408FB05EFBB8B03040FB07910C399548402D2BA803B4B0304030630AD6389548405E5F9099B0B03040CB27D0CC38954840E335AFEAACB0304018213CDA38954840B5BD82D9A9B03040EFCFA0FC38954840B1C403CAA6B03040D1B6F52E399548406096D123A1B03040A7EF90BD3995484003E2BF8A9DB030403B67B04E3A9548403416A8209AB0304029102CFD3A95484084ABF2F395B03040FF00101C3C95484079C1F1C693B03040F3DC8CE43C954840809E060C92B03040CF763BB13D954840C8563C9A8FB03040B09F0FE03E9548400561B8848DB0304039C599154095484077F4BF5C8BB030404F2F42C241954840F55D5B898AB0304061808EA042954840D73043E389B030400791B17F43954840CBCA40AF89B030405AA3795B4495484019C4ACBC89B030407D31A53F4595484090F40E5C8AB03040590DD30847954840366156838BB03040643F8BA54895484010DB27918EB030400F63D2DF4B954840CD83054191B030408B36C7B94D954840F55267A494B03040376046674F954840F9179C1C99B030408FE78E5951954840556419879FB03040460147A7539548406988CF42A7B0304087A2E5E555954840131FE91DB8B03040374F1A0F5B954840CCC353D9C1B0304058891E9D5F954840
27470734,,,motorway_link,,Brno,010200000006000000ABBEA9FEF7B03040F673AF3841954840F3A7323102B13040E3E2A8DC4495484096A0754309B130403B9803F346954840B5AE2C2C13B13040F2C528194A954840487C389215B130402DF246414B9548407784D38217B13040FDDD3B6A4C954840
394858449,,,motorway_link,,Brno,01020000000B000000ABBEA9FEF7B03040F673AF38419548403FC978EF03B13040CC02379C439548402B1ECD4708B130406CE05861449548405FC3C2FF0CB1304095174FF344954840DF75919D12B130408F6E8445459548403B0AC67718B13040EEA4CF5845954840D9D53FE31DB13040C5C9FD0E45954840AC2A453C23B13040130B218C4495484045251A4927B13040DDC94C0E4495484061EA9DC02AB13040434D3E8743954840BD923F7331B130407F99396E42954840
584731598,Evropská,15289,tertiary,,Brno,010200000002000000BD923F7331B130407F99396E429548407784D38217B13040FDDD3B6A4C954840
27470731,,,motorway_link,,Brno,0102000000050000007A4265B26EB03040B0C0FCBA789548401D4F159D76B03040568330B77B95484011F28B5C81B030407E9A498A7E95484086CEC6A585B03040D621927C809548400D5EAA8889B03040E73E94C382954840
394858460,,,motorway_link,,Brno,01020000000B0000007A4265B26EB03040B0C0FCBA78954840D482723678B0304009BE0E417A95484090AF4EDF7CB030406EDFA3FE7A954840D63B37C87FB03040DFAEF25F7B954840F94D61A582B030409111AB9A7B9548402692431F87B03040EA7019DC7B954840D0AF52E68BB030408B3ACEC87B9548405DB4B6DF90B03040082EA0617B954840724001CA95B030405C74B2D47A95484052E79B7E9AB03040C1C991297A954840FF959526A5B030406914371378954840
584730670,Řípská,,tertiary,50,Brno,010200000002000000FF959526A5B0304069143713789548400D5EAA8889B03040E73E94C382954840
"[27470739, 584730668]","['Evropská', 'Řípská']",15289,tertiary,50,Brno,010200000003000000FF959526A5B030406914371378954840B8AE9811DEB030406902452C6295484080338C16FBB030402738503B57954840
584730669,Řípská,,tertiary,50,Brno,010200000002000000EE3D01B969B030403AA28C028E9548400D5EAA8889B03040E73E94C382954840
51998720,Řípská,,tertiary,50,Brno,010200000007000000EE3D01B969B030403AA28C028E954840A9328CBB41B030409D02AAC99D95484077BB5E9A22B030404AAB6BFEA99548407E1F69CB14B030407731CD74AF954840B6ED201BEDAF3040984638D2BE9548403A4DB049C8AF30401AF44AFECC954840C35B8C26BCAF304006A5C39ED1954840
394858462,,,motorway_link,,Brno,01020000000C000000EE3D01B969B030403AA28C028E954840B5F8B94670B03040131BE20E8A9548400D384BC972B030408580D7C287954840B94D5D9E73B03040A3FBDE4B869548408F2AD4E473B030405D3BACCB849548403CD0549973B030402EEB596B839548404822EAF472B0304017DDD50682954840FBB8ECC671B030407DA87EEF809548402610C01770B03040E8A628F27F954840631A3C026EB030403C6304F97E954840F9CBDD9D6BB03040609B43087E954840C339D9BC60B0304092BBBEC579954840
"[1136446832, 27470733, 394858462]",,,motorway_link,,Brno,010200000021000000C339D9BC60B0304092BBBEC579954840EB330CC457B03040D540F3397795484019332EC14EB030405F8C92A1749548405FFE542646B0304043AD69DE7195484050D31D7A41B030407F411C35709548408D599B6B3DB03040B6A2CD716E95484083A3E4D539B03040CEBCC1BC6C954840C0E1AA5736B030401D322FD16A9548404B896E0734B0304059C6E12769954840ECFC361F32B03040546B065D67954840C455AF6C30B0304026D934006595484047C4398F2FB030408C344CC862954840EE08A7052FB03040DA4D959460954840839A6BE22EB03040B8F3B3475E954840C489F9032FB030407E29F2DA5B954840294F6A792FB03040A8F68EBF59954840B11298F331B030406CB587BD509548403AF6A22C32B03040FCD703F74D954840D58C56FF31B0304021BA56314B95484010BFAC9A31B03040044BBF8E49954840CF17D6E830B03040E7DB27EC47954840BE3C539E2FB030409B8CCF0946954840D7CC107D2DB03040E9D32AFA43954840CC2AC7BF2AB03040790A140C42954840D4F36E2C28B03040C709B88C409548405E87C50325B0304098B9652C3F954840129AC9DC21B0304028D6A9F23D954840DF98AFDC1CB030409A21FA5A3C954840A77E390E17B0304012A04BDD3A954840E7D4DF5C0DB0304066BE839F38954840F0BD648808B03040E4CBFA8337954840D574E21703B030401A5BBEE435954840CE323097F9AF304016061B8D32954840
"[244796840, 395153553, 395153555, 26338539]",Vinohradská,,residential,50,Brno,010200000029000000EE8C00B8A3A5304045BD3B8D0F944840CF53782BA6A530401EAF9BAD1794484058DB5E1CA6A53040C91A9A571A9448401690ACB2A5A530401B834E081D94484000D01731A2A530401AC80E852A944840D8CC6B36A0A53040A03715A930944840E5F626E19DA530409C1F35DC36944840F2D82A1C9CA530404D2EC6C03A94484028DEB7109AA530401BB226BB3E94484000C79E3D97A53040787AA52C43944840A8CFC42A94A5304000C8091346944840C8E0720690A53040C9320E3F4994484054F0CAE48AA530404AF14CC34B944840DDE1C0F572A530408C310B485694484016DF50F86CA530400875914259944840C5C48B2A68A5304059F1B2CB5C944840B509E69E64A5304022E6ED6360944840F86008EF61A530408B2E145564944840B701E9AC60A530401867C2E567944840C9B4914660A53040F913950D6B944840049F307260A53040C2C650A96D9448408130A64F61A53040618495AF709448403EEDF0D764A53040C30314347794484023D3461A81A53040B1097AB9999448405103BCBB84A53040EBCD03B39D94484026080DB386A53040CCDC32969F944840F5BFB74489A530409C80704FA194484088A130838CA5304047D80121A39448402C7299E491A53040B26E17F5A494484048A7AE7C96A5304063416150A6944840A4DFBE0E9CA5304033897AC1A7944840B5D72725A9A530401ADF1797AA94484019ED4CFCACA530409CD1A0B2AB94484088B02B77B0A53040ADAC23FDAC944840692FEC7AB3A53040DC2A8881AE944840AFEF1EFBB4A5304094D4AEAEAF944840DD7BB8E4B8A530403F96992DB494484063D75130BEA5304093BD4AE3BC944840F4C0C760C5A53040F252FBBEC9944840C37872F2C7A53040BA6F1008CF944840DD45F35BCFA5304050D147CFE3944840
1090507554,Vinohradská,,residential,50,Brno,010200000006000000EE8C00B8A3A5304045BD3B8D0F94484036B5C766A2A53040CA1D914A0C944840AD7598E5A1A53040A17609980A944840D7F445E7A1A5304013F06B2409944840E95F3711A2A530409702D2FE07944840B332D06BA2A530406209B5F006944840
1090507555,,,secondary_link,,Brno,010200000008000000EE8C00B8A3A5304045BD3B8D0F9448409CE2CC0AA0A53040FFA0E4C40D9448409D5ECE119EA53040417C050E0D944840CE4AFF379BA5304053019C830C944840351CE09398A5304059D878550C944840549D1F9095A53040835726570C944840020759BB92A53040AC04E67C0C9448401FF7ADD689A530407000A2050D944840
52521758,Vinohradská,,residential,,Brno,01020000000A0000005E49F25CDFA53040CE76E0F7CA954840FB1B599EACA53040F37E92F1DE9548403BE2900DA4A53040C18C2958E395484031B3CF6394A530409D9FE238F095484050487C3892A53040787B1002F295484021E4BCFF8FA530404E524FD5F3954840AAAAE16C84A53040A8925C59FD954840220615B078A53040CEF3F11A05964840F0ABCD5A65A530408EFFA7870D9648400F2D0D5762A53040B1170AD80E964840
"[523987816, 52521759]",Vinohradská,,residential,,Brno,0102000000070000005E49F25CDFA53040CE76E0F7CA9548405BCC7454DAA530408DE9AE91C995484023258799C7A53040EF1D3526C4954840B062A70EA8A5304017A29E99BB9548400294D0A79FA5304024CC5944B99548405254EC1E8FA5304074D76DABB495484074C7AC286FA53040A260C614AC954840
"[142018556, 1055555543]",Vinohradská,,residential,,Brno,0102000000060000005E49F25CDFA53040CE76E0F7CA954840F60F7DD2E4A53040400AE8CFC8954840268FA7E507A6304023F433F5BA9548402D61C84510A6304056A41D92B59548401F73542415A630407C783B67B0954840AFB5F7A92AA630408A48032E7E954840
26338623,Turgeněvova,,residential,,Brno,010200000003000000E56CF0749DA430409731AAB129984840D190F12895A4304072EAB93B219848403A5AD5928EA4304099C40F841A984840
26338623,Turgeněvova,,residential,,Brno,010200000005000000E56CF0749DA430409731AAB12998484052A85D02A6A4304069D6636C32984840492F6AF7ABA43040E30D7A80389848407823980FADA430408F7FB09D3998484034982B28B1A430401AC05B2041984840
395156491,Turgeněvova,,residential,,Brno,010200000006000000E56CF0749DA430409731AAB129984840D0E91E7EA3A43040CD02ED0E2998484051A5660FB4A4304081E1A65027984840D49EED2CD5A4304053DF43D323984840FEF2C98AE1A4304083C53C8622984840E777F585EBA43040E38BF67821984840
395156491,Turgeněvova,,residential,,Brno,010200000006000000E777F585EBA43040E38BF67821984840FEF2C98AE1A4304083C53C8622984840D49EED2CD5A4304053DF43D32398484051A5660FB4A4304081E1A65027984840D0E91E7EA3A43040CD02ED0E29984840E56CF0749DA430409731AAB129984840
414607250,,430,secondary,50,Brno,010200000002000000484E266E15A6304077ED1C14DE97484006FB0A2D46A63040259F0DAFDA974840
1055570505,,430,secondary,50,Brno,010200000002000000484E266E15A6304077ED1C14DE9748407FEE152708A63040160DBED5DF974840
"[1134014306, 1055570504, 32025193, 1176624681, 1176624680, 32025196, 37012247]",Otakara Ševčíka,641,trunk,"['80', '70']",Brno,01020000000A000000B3316596F3A53040C493DDCCE897484082FD7C00F7A53040BB48FCE5EE974840602816AEFDA53040209BE447FC9748400E677E3507A63040BCA5E6BC10984840FC0FFAE307A63040FD602A471298484056F4E21F11A630402F4BE07B249848409C80CB0814A630402600FF942A984840F41B81D316A6304052AE3ABC319848407B4F406E1AA6304046DBE7E73C984840B7F1272A1BA630403743609B43984840
395160511,,,trunk_link,50,Brno,01020000000900000036DF2D35E7A53040A0072DDAD2974840FE15E8C9EBA53040BCCCB051D6974840EBFAAA01EFA53040447C71F3D7974840E3FDB8FDF2A53040A80D98D1D9974840F855B950F9A530409021B6AADB97484091CC8F64FBA530403CDBA337DC974840E30632F1FDA53040B3DDF3B2DC9748401073EE1B04A630409BAF928FDD974840488D64EA09A63040B8AE9811DE974840
414607234,,641,trunk,80,Brno,01020000000300000036DF2D35E7A53040A0072DDAD2974840C944A56CECA53040FA754C82DC9748405C12B1D2EEA53040101C3CB8E0974840
862820151,,430,secondary,50,Brno,010200000002000000488D64EA09A63040B8AE9811DE974840484E266E15A6304077ED1C14DE974840
"[395174050, 395174062]",,D1,motorway,100,Brno,010200000003000000207C28D1929930400ADEEBFF77944840066C62DC689930409EABF7657A94484072CBA20B4599304085ED27637C944840
1323198588,,,tertiary,50,Brno,0102000000040000006E9681B9CC993040197F918609944840439BD2B0CE993040A8531EDD089448405A8FB1C9D0993040AECED66608944840E1F6BAFBD299304031F5A91908944840
263216347,Kožíkova,,living_street,,Brno,0102000000020000009F115B30A79A30402F7315E6989D48409816F549EE9A30404938E3EAB69D4840
169542586,Malínská,,residential,,Brno,0102000000030000006242716CE2A930404F5D54E64193484047D38F3CC6A93040308CAA155C9348400D65F217C4A93040AC8DB1135E934840
436520664,Malínská,,residential,,Brno,0102000000070000006242716CE2A930404F5D54E641934840540C46DBE7A930406D2E484442934840D68B46E3F5A930409CF4633843934840B9D04B7B39AA3040EE9E97E546934840065B368474AA3040AB3308BD48934840A7785C548BAA30401CA732D648934840E1568B998EAA304070A58DD948934840
222476639,Malínská,,residential,,Brno,01020000000300000043194FA9B7A930404D8EF1176993484091ABA289C1A93040FE6B2F58609348400D65F217C4A93040AC8DB1135E934840
395356428,Heršpická,,secondary,50,Brno,010200000006000000A38A2CE3F0993040FA319C210B964840D7F3DA11F3993040E1E35D3F0E9648400B293FA9F6993040D856FD5B13964840B79A75C6F79930408A3DB48F159648408D1BC8C4F79930407D2D9E30179648405822ABB6F6993040C3D32B6519964840
"[48024742, 912406967]",Heršpická,52,primary,60,Brno,010200000003000000A38A2CE3F0993040FA319C210B96484003D9A150059A30405E3CCD1319964840F46E2C280C9A3040A3A8D83D1E964840
395357436,Opuštěná,42,primary,40,Brno,010200000007000000162708686C9B304019541B9C8897484078472124669B3040C655C09888974840279DED76629B304096A3117D889748402334DD465E9B304061BE614788974840A2A9E8595A9B3040DEB133E0879748408CA19C68579B304073E7D3748797484077ED77CD509B3040623A634E86974840
395357437,Křídlovická,,residential,50,Brno,010200000007000000162708686C9B304019541B9C889748400FE555E7629B30401F53D21E8A9748408D6ECED25F9B304077989B148B974840AC037BA75D9B3040D08140C28B9748409E544502579B30400AD6389B8E97484035DE0CED529B3040BD1E4C8A8F974840B49BCF6F4E9B3040CE13742090974840
396708265,Tuháčkova,,residential,30,Brno,010200000002000000292BE164769F304039D961A7B3964840A53AD33A609F3040ECB1E375B3964840
396238726,Tuháčkova,,residential,30,Brno,010200000003000000292BE164769F304039D961A7B39648402AF812CF7E9F30404B7265F5B3964840CD9AB3999E9F30405C0B6943B4964840
"[1174756152, 1174756151]",Schwaigrova,,residential,,Brno,010200000009000000292BE164769F304039D961A7B39648408D4C7622779F3040E60E513BB2964840CEAB9564789F304070B614EBAF9648404A65E5F27A9F3040A24C593CAB964840D1E05BFD7D9F3040F315EEA6A59648405223997A829F304056B2086A9D9648405103BCBB849F30400B838D46999648401BEAC1EE859F304030794D59979648409DDC4A0A879F3040D7D75F1B96964840
26338283,Tuháčkova,,residential,,Brno,01020000000400000093B76D29319F304075AF93FAB29648404ED8D9EB389F3040CEB2DDF3B2964840B0CD21043F9F3040C2A8FF07B3964840A53AD33A609F3040ECB1E375B3964840
"[396241185, 329194523, 329194525]",Svatopetrská,41,primary,60,Brno,01020000000600000093B76D29319F304075AF93FAB296484055849B8C2A9F30404BDB0940ED9648405C19F961299F30407E52EDD3F1964840620A7B7F289F30409B311697F496484040F850A2259F30407237E38FFD964840F993426A249F30408FA042BF00974840
