"id","external_ids","event_time","ingested_at","first_seen","last_seen","location_geog","city","street_name","road_number","road_type_code","accident_type","accident_subtype","cause_primary","cause_secondary","severity","fatalities_count","serious_injuries","minor_injuries","persons_involved","vehicles_involved","damage_czk","damage_category","weather_condition","road_surface","light_condition","road_condition","vehicle_types","alcohol_involved","drugs_involved","alcohol_level","quality_score","raw","segment_id"
26792,"{""police_cr"": ""060206160351""}","2016-02-26 17:19:00+00","2026-04-09 00:03:28.082871+00","2026-04-09 00:03:28.082871+00","2026-04-09 00:03:28.082871+00","0101000020E6100000777EE6AA219830404E19BEE919964840","Brno","Jihlavská","","monitored_road","srážka - s jedoucím nekolejovým vozidlem","boční","proti příkazu dopravní značky - DEJ PŘEDNOST","řidičem - motorového vozidla","minor",0,0,1,NULL,2,500,NULL,"neztížené","povrch suchý - neznečištěný","v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek","podélný sklon vyšší než 8 '%","{""motocykl (včetně sidecarů, skútrů apod.)""}",False,False,NULL,100,"{""skid"": ""ano"", ""year"": ""2016"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""přednost vyznačena dopravními značkami"", ""direction"": ""křižovatka styková - tříramenná"", ""visibility"": ""dobré"", ""driver_state"": ""dobrý - žádné nepříznivé okolnosti nebyly zjištěny"", ""intersection"": ""na kžižovatce - jedná-li se o křížení místních komunikací, účelových komunikací nebo jde o mezilehlou křižovatku (na sledovaném úseku ve sledovaných městech)"", ""vehicle_year"": ""07"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""dvoupruhová"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""SUZUKI"", ""driver_license"": ""s řidičským oprávněním skupiny - B"", ""specific_place"": ""žádné nebo žádné z uvedených"", ""traffic_control"": ""místní úprava"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""soukromé - nevyužívané k výdělečné činnosti"", ""accident_character"": ""nehoda - s následky na životě"", ""vehicle_damage_czk"": ""500"", ""vehicle_after_accident"": ""nedošlo k požáru"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",6501
26835,"{""police_cr"": ""060206160394""}","2016-03-08 03:50:00+00","2026-04-09 00:03:28.565761+00","2026-04-09 00:03:28.565761+00","2026-04-09 00:03:28.565761+00","0101000020E6100000E80AC9B0DC99304082FF1FC819964840","Brno","Jihlavská","","intersection","srážka - s jedoucím nekolejovým vozidlem","z boku","proti příkazu dopravní značky - DEJ PŘEDNOST","řidičem - motorového vozidla","property_damage",0,0,0,NULL,2,1000,NULL,"déšť","povrch mokrý","v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad","{""osobní automobil bez přívěsu""}",False,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2016"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""přednost vyznačena dopravními značkami"", ""direction"": ""křižovatka styková - tříramenná"", ""visibility"": ""dobré"", ""driver_state"": ""dobrý - žádné nepříznivé okolnosti nebyly zjištěny"", ""intersection"": ""na křižovatce - uvnitř hranic křižovatky definovaných pro systém evidence nehod (zóna 9)"", ""vehicle_year"": ""96"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""čtyřpruhová s dělícím pásem"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""VOLKSWAGEN"", ""driver_license"": ""s řidičským oprávněním skupiny - B"", ""specific_place"": ""žádné nebo žádné z uvedených"", ""traffic_control"": ""místní úprava"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""soukromé - nevyužívané k výdělečné činnosti"", ""accident_character"": ""nehoda - pouze s hmotnou škodou"", ""vehicle_damage_czk"": ""300"", ""vehicle_after_accident"": ""nedošlo k požáru"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",6538
26836,"{""police_cr"": ""060206160395""}","2016-03-08 20:10:00+00","2026-04-09 00:03:28.576544+00","2026-04-09 00:03:28.576544+00","2026-04-09 00:03:28.576544+00","0101000020E6100000B0BD2D8FDC9930408B169CA619964840","Brno","Jihlavská","","parking_rest","havárie","nepřichází v úvahu - nejedná se o srážku jedoucích vozidel","nepřizpůsobení rychlosti - stavu vozovky (náledí, výtluky, bláto, mokrý povrch apod.)","řidičem - motorového vozidla","property_damage",0,0,0,NULL,1,200,NULL,"neztížené","povrch mokrý","v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad","{""nezjištěno, řidič ujel""}",False,False,NULL,100,"{""year"": ""2016"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""visibility"": ""dobré"", ""intersection"": ""mimo křižovatku"", ""vehicle_year"": ""XX"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""žádná z uvedených"", ""road_position"": ""žádné z uvedených"", ""specific_place"": ""parkoviště přiléhající ke komunikaci"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""beton"", ""accident_character"": ""nehoda - pouze s hmotnou škodou"", ""vehicle_damage_czk"": ""0""}",6538
26881,"{""police_cr"": ""060206160440""}","2016-03-16 07:42:00+00","2026-04-09 00:03:29.101976+00","2026-04-09 00:03:29.101976+00","2026-04-09 00:03:29.101976+00","0101000020E6100000D5F7534692973040B0D6E4231E964840","Brno","Jihlavská","","monitored_road","srážka - s jedoucím nekolejovým vozidlem","zezadu","řidič se plně nevěnoval řízení vozidla","řidičem - motorového vozidla","property_damage",0,0,0,NULL,3,1000,NULL,"sněžení","povrch mokrý","ve dne - viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad","{""osobní automobil bez přívěsu""}",True,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2016"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""visibility"": ""dobré"", ""driver_state"": ""pod vlivem - alkoholu, obsah alkoholu v krvi do 0,99 ‰"", ""intersection"": ""mimo křižovatku"", ""vehicle_year"": ""08"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""dvoupruhová"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""VOLKSWAGEN"", ""driver_license"": ""s řidičským oprávněním skupiny - B"", ""specific_place"": ""žádné nebo žádné z uvedených"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""soukromé - nevyužívané k výdělečné činnosti"", ""accident_character"": ""nehoda - pouze s hmotnou škodou"", ""vehicle_damage_czk"": ""500"", ""vehicle_after_accident"": ""nedošlo k požáru"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",6501
26902,"{""police_cr"": ""060206160461""}","2016-03-20 17:50:00+00","2026-04-09 00:03:29.338179+00","2026-04-09 00:03:29.338179+00","2026-04-09 00:03:29.338179+00","0101000020E6100000C460C1A7FE8C304020A222B030964840","Brno","Jihlavská","","intersection","srážka - s jedoucím nekolejovým vozidlem","z boku","proti příkazu dopravní značky - DEJ PŘEDNOST","řidičem - motorového vozidla","minor",0,0,1,NULL,3,2400,NULL,"neztížené","povrch suchý - neznečištěný","v noci - bez veřejného osvětlení, viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad","{""osobní automobil bez přívěsu""}",False,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2016"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""přednost vyznačena dopravními značkami"", ""direction"": ""křižovatka průsečná - čtyřramenná"", ""visibility"": ""dobré"", ""driver_state"": ""dobrý - žádné nepříznivé okolnosti nebyly zjištěny"", ""intersection"": ""na křižovatce - uvnitř hranic křižovatky definovaných pro systém evidence nehod (zóna 9)"", ""vehicle_year"": ""99"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""dvoupruhová"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""ŠKODA"", ""driver_license"": ""s řidičským oprávněním skupiny - B"", ""specific_place"": ""žádné nebo žádné z uvedených"", ""traffic_control"": ""místní úprava"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""soukromé - nevyužívané k výdělečné činnosti"", ""accident_character"": ""nehoda - s následky na životě"", ""vehicle_damage_czk"": ""500"", ""vehicle_after_accident"": ""nedošlo k požáru"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",8585
26945,"{""police_cr"": ""060206160504""}","2016-03-29 05:10:00+00","2026-04-09 00:03:30.021308+00","2026-04-09 00:03:30.021308+00","2026-04-09 00:03:30.021308+00","0101000020E610000091E765EDB38D304086B277FF33964840","Brno","Jihlavská","","monitored_road","srážka - s jedoucím nekolejovým vozidlem","zezadu","řidič se plně nevěnoval řízení vozidla","řidičem - motorového vozidla","property_damage",0,0,0,NULL,2,350,NULL,"neztížené","povrch suchý - neznečištěný","ve dne - viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad","{""osobní automobil bez přívěsu""}",True,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2016"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""visibility"": ""dobré"", ""driver_state"": ""pod vlivem - alkoholu, obsah alkoholu v krvi do 0,99 ‰"", ""intersection"": ""mimo křižovatku"", ""vehicle_year"": ""96"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""dvoupruhová"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""ŠKODA"", ""driver_license"": ""s řidičským oprávněním skupiny - B"", ""specific_place"": ""žádné nebo žádné z uvedených"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""soukromé - nevyužívané k výdělečné činnosti"", ""accident_character"": ""nehoda - pouze s hmotnou škodou"", ""vehicle_damage_czk"": ""50"", ""vehicle_after_accident"": ""nedošlo k požáru"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",8573
26974,"{""police_cr"": ""060206160533""}","2016-04-01 17:00:00+00","2026-04-09 00:03:30.428911+00","2026-04-09 00:03:30.428911+00","2026-04-09 00:03:30.428911+00","0101000020E61000003A1484D5C796304032A1F7DF23964840","Brno","Jihlavská","","monitored_road","srážka - s jedoucím nekolejovým vozidlem","z boku","řidič se plně nevěnoval řízení vozidla","řidičem - motorového vozidla","minor",0,0,1,NULL,2,0,NULL,"neztížené","povrch suchý - neznečištěný","ve dne - viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad","{""nákladní automobil (včetně multikáry, autojeřábu, cisterny atd.)""}",False,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2016"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""visibility"": ""dobré"", ""driver_state"": ""dobrý - žádné nepříznivé okolnosti nebyly zjištěny"", ""intersection"": ""mimo křižovatku"", ""vehicle_year"": ""99"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""dvoupruhová"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""VOLKSWAGEN"", ""driver_license"": ""s řidičským oprávněním skupiny - C"", ""specific_place"": ""žádné nebo žádné z uvedených"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""soukromé - nevyužívané k výdělečné činnosti"", ""accident_character"": ""nehoda - s následky na životě"", ""vehicle_damage_czk"": ""0"", ""vehicle_after_accident"": ""žádná z uvedených"", ""driver_external_influence"": ""oslněn sluncem""}",7933
26980,"{""police_cr"": ""060206160539""}","2016-04-03 09:00:00+00","2026-04-09 00:03:30.495753+00","2026-04-09 00:03:30.495753+00","2026-04-09 00:03:30.495753+00","0101000020E61000005D29E833F38F3040F77AEB1548964840","Brno","Jihlavská","","monitored_road","srážka - s jedoucím nekolejovým vozidlem","zezadu","jiný druh nepřiměřené rychlosti","řidičem - motorového vozidla","minor",0,0,2,NULL,3,900,NULL,"neztížené","povrch suchý - neznečištěný","ve dne - viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad","{""osobní automobil bez přívěsu""}",True,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2016"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""visibility"": ""dobré"", ""driver_state"": ""pod vlivem - alkoholu, obsah alkoholu v krvi do 0,99 ‰"", ""intersection"": ""mimo křižovatku"", ""vehicle_year"": ""13"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""čtyřpruhová s dělící čarou"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""ŠKODA"", ""driver_license"": ""s řidičským oprávněním skupiny - B"", ""specific_place"": ""most, nadjezd, podjezd, tunel"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""soukromá organizace - (podnikatel, s.r.o., v.o.s., a.s., atd.)"", ""accident_character"": ""nehoda - s následky na životě"", ""vehicle_damage_czk"": ""300"", ""vehicle_after_accident"": ""žádná z uvedených"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",8712
26981,"{""police_cr"": ""060206160540""}","2016-04-03 11:50:00+00","2026-04-09 00:03:30.507098+00","2026-04-09 00:03:30.507098+00","2026-04-09 00:03:30.507098+00","0101000020E61000003F34C7D2129230409105D0B143964840","Brno","Jihlavská","","monitored_road","jiný druh nehody","nepřichází v úvahu - nejedná se o srážku jedoucích vozidel","při přejíždění z jednoho jízdního pruhu do druhého","řidičem - motorového vozidla","minor",0,0,1,NULL,2,400,NULL,"neztížené","povrch suchý - neznečištěný","ve dne - viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad","{""osobní automobil bez přívěsu""}",False,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2016"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""přednost nevyznačena - vyplývá z pravidel silníčního provozu"", ""direction"": ""přímý úsek"", ""visibility"": ""dobré"", ""driver_state"": ""dobrý - žádné nepříznivé okolnosti nebyly zjištěny"", ""intersection"": ""mimo křižovatku"", ""vehicle_year"": ""98"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""čtyřpruhová s dělící čarou"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""FIAT"", ""driver_license"": ""nezjištěno - (např. u cizinců)"", ""specific_place"": ""žádné nebo žádné z uvedených"", ""traffic_control"": ""místní úprava"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""soukromé - nevyužívané k výdělečné činnosti"", ""accident_character"": ""nehoda - s následky na životě"", ""vehicle_damage_czk"": ""0"", ""vehicle_after_accident"": ""žádná z uvedených"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",8131
27107,"{""police_cr"": ""060206160666""}","2016-04-21 15:00:00+00","2026-04-09 00:03:32.391789+00","2026-04-09 00:03:32.391789+00","2026-04-09 00:03:32.391789+00","0101000020E61000007917C14F6E9230403A8123993F964840","Brno","Jihlavská","","intersection","srážka - s jedoucím nekolejovým vozidlem","boční","jízda na ""červenou"" 3-barevného semaforu","řidičem - motorového vozidla","minor",0,0,1,NULL,2,110,NULL,"neztížené","povrch suchý - neznečištěný","ve dne - viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad","{""osobní automobil bez přívěsu""}",False,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2016"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""křižovatka styková - tříramenná"", ""visibility"": ""dobré"", ""driver_state"": ""dobrý - žádné nepříznivé okolnosti nebyly zjištěny"", ""intersection"": ""na křižovatce - uvnitř hranic křižovatky definovaných pro systém evidence nehod (zóna 9)"", ""vehicle_year"": ""99"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""čtyřpruhová s dělící čarou"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""VOLKSWAGEN"", ""driver_license"": ""s řidičským oprávněním skupiny - C"", ""specific_place"": ""přechod pro chodce"", ""traffic_control"": ""světelným signalizačním zařízením"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""soukromé - nevyužívané k výdělečné činnosti"", ""accident_character"": ""nehoda - s následky na životě"", ""vehicle_damage_czk"": ""100"", ""vehicle_after_accident"": ""žádná z uvedených"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",8138
27154,"{""police_cr"": ""060206160713""}","2016-04-28 14:25:00+00","2026-04-09 00:03:32.917147+00","2026-04-09 00:03:32.917147+00","2026-04-09 00:03:32.917147+00","0101000020E6100000B7AB160F09923040A4154FC245964840","Brno","Jihlavská","","monitored_road","srážka - s jedoucím nekolejovým vozidlem","zezadu","řidič se plně nevěnoval řízení vozidla","řidičem - motorového vozidla","minor",0,0,1,NULL,2,360,NULL,"neztížené","povrch suchý - neznečištěný","ve dne - viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad","{""motocykl (včetně sidecarů, skútrů apod.)""}",False,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2016"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""visibility"": ""dobré"", ""driver_state"": ""dobrý - žádné nepříznivé okolnosti nebyly zjištěny"", ""intersection"": ""mimo křižovatku"", ""vehicle_year"": ""11"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""čtyřpruhová s dělící čarou"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""YAMAHA"", ""driver_license"": ""s řidičským oprávněním skupiny - A"", ""specific_place"": ""v blízkosti přechodu pro chodce (do vzdálenosti 20 m)"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""soukromé - nevyužívané k výdělečné činnosti"", ""accident_character"": ""nehoda - s následky na životě"", ""vehicle_damage_czk"": ""200"", ""vehicle_after_accident"": ""nedošlo k požáru"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",8131
27415,"{""police_cr"": ""060206160974""}","2016-06-02 17:40:00+00","2026-04-09 00:03:36.412509+00","2026-04-09 00:03:36.412509+00","2026-04-09 00:03:36.412509+00","0101000020E61000004B20B9E1E49830401DCAE31A16964840","Brno","Jihlavská","","intersection","srážka - s jedoucím nekolejovým vozidlem","z boku","při odbočování vlevo","řidičem - motorového vozidla","minor",0,0,2,NULL,2,1200,NULL,"neztížené","povrch suchý - neznečištěný","ve dne - viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad","{""osobní automobil bez přívěsu""}",False,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2016"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""přednost vyznačena přenosnými dopravními značkami nebo zařízením"", ""direction"": ""křižovatka průsečná - čtyřramenná"", ""visibility"": ""dobré"", ""driver_state"": ""dobrý - žádné nepříznivé okolnosti nebyly zjištěny"", ""intersection"": ""na křižovatce - uvnitř hranic křižovatky definovaných pro systém evidence nehod (zóna 9)"", ""vehicle_year"": ""06"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""třípruhová"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""ŠKODA"", ""driver_license"": ""s řidičským oprávněním skupiny - B"", ""specific_place"": ""v blízkosti přechodu pro chodce (do vzdálenosti 20 m)"", ""traffic_control"": ""místní úprava"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""soukromá organizace - (podnikatel, s.r.o., v.o.s., a.s., atd.)"", ""accident_character"": ""nehoda - s následky na životě"", ""vehicle_damage_czk"": ""700"", ""vehicle_after_accident"": ""nedošlo k požáru"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",6515
27455,"{""police_cr"": ""060206161014""}","2016-06-09 23:00:00+00","2026-04-09 00:03:36.923054+00","2026-04-09 00:03:36.923054+00","2026-04-09 00:03:36.923054+00","0101000020E61000008C2EF02DE29630406754891B1E964840","Brno","Jihlavská","","monitored_road","havárie","nepřichází v úvahu - nejedná se o srážku jedoucích vozidel","nepřizpůsobení rychlosti - stavu vozovky (náledí, výtluky, bláto, mokrý povrch apod.)","řidičem - motorového vozidla","property_damage",0,0,0,NULL,1,250,NULL,"neztížené","povrch mokrý","v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad","{""osobní automobil bez přívěsu""}",True,False,NULL,100,"{""skid"": ""ano"", ""year"": ""2016"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""visibility"": ""dobré"", ""driver_state"": ""pod vlivem - alkoholu, obsah alkoholu v krvi 1 ‰ a více"", ""intersection"": ""mimo křižovatku"", ""vehicle_year"": ""11"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""třípruhová"", ""road_position"": ""mimo komunikaci"", ""vehicle_brand"": ""ŠKODA"", ""driver_license"": ""nezjištěno - (např. u cizinců)"", ""specific_place"": ""žádné nebo žádné z uvedených"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""soukromá organizace - (podnikatel, s.r.o., v.o.s., a.s., atd.)"", ""accident_character"": ""nehoda - pouze s hmotnou škodou"", ""vehicle_damage_czk"": ""250"", ""vehicle_after_accident"": ""nedošlo k požáru"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",7933
27665,"{""police_cr"": ""060206161224""}","2016-07-12 06:20:00+00","2026-04-09 00:03:42.137692+00","2026-04-09 00:03:42.137692+00","2026-04-09 00:03:42.137692+00","0101000020E61000000CF4E354689730400E25C7CF1F964840","Brno","Jihlavská","","monitored_road","havárie","nepřichází v úvahu - nejedná se o srážku jedoucích vozidel","nepřizpůsobení rychlosti - stavu vozovky (náledí, výtluky, bláto, mokrý povrch apod.)","řidičem - motorového vozidla","property_damage",0,0,0,NULL,1,450,NULL,"neztížené","povrch mokrý","ve dne - viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad","{""nákladní automobil (včetně multikáry, autojeřábu, cisterny atd.)""}",False,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2016"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""visibility"": ""dobré"", ""driver_state"": ""dobrý - žádné nepříznivé okolnosti nebyly zjištěny"", ""intersection"": ""mimo křižovatku"", ""vehicle_year"": ""00"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""dvoupruhová"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""FORD"", ""driver_license"": ""nezjištěno - (např. u cizinců)"", ""specific_place"": ""žádné nebo žádné z uvedených"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""soukromé - nevyužívané k výdělečné činnosti"", ""accident_character"": ""nehoda - pouze s hmotnou škodou"", ""vehicle_damage_czk"": ""400"", ""vehicle_after_accident"": ""nedošlo k požáru"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",7927
27890,"{""police_cr"": ""060206161449""}","2016-08-20 09:40:00+00","2026-04-09 00:03:45.248738+00","2026-04-09 00:03:45.248738+00","2026-04-09 00:03:45.248738+00","0101000020E61000005994E8987E903040A94155694C964840","Brno","Jihlavská","","monitored_road","srážka - s jedoucím nekolejovým vozidlem","čelní","při odbočování vlevo","řidičem - motorového vozidla","property_damage",0,0,0,NULL,2,2800,NULL,"neztížené","povrch suchý - neznečištěný","ve dne - viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad","{""osobní automobil bez přívěsu""}",False,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2016"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""křižovatka průsečná - čtyřramenná"", ""visibility"": ""dobré"", ""driver_state"": ""dobrý - žádné nepříznivé okolnosti nebyly zjištěny"", ""intersection"": ""na kžižovatce - jedná-li se o křížení místních komunikací, účelových komunikací nebo jde o mezilehlou křižovatku (na sledovaném úseku ve sledovaných městech)"", ""vehicle_year"": ""12"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""dvoupruhová"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""ŠKODA"", ""driver_license"": ""s řidičským oprávněním skupiny - B"", ""specific_place"": ""v blízkosti přechodu pro chodce (do vzdálenosti 20 m)"", ""traffic_control"": ""světelným signalizačním zařízením"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""soukromá organizace - (podnikatel, s.r.o., v.o.s., a.s., atd.)"", ""accident_character"": ""nehoda - pouze s hmotnou škodou"", ""vehicle_damage_czk"": ""1300"", ""vehicle_after_accident"": ""nedošlo k požáru"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",8206
27979,"{""police_cr"": ""060206161538""}","2016-09-05 12:10:00+00","2026-04-09 00:03:46.548032+00","2026-04-09 00:03:46.548032+00","2026-04-09 00:03:46.548032+00","0101000020E61000004BF948525D973040B0250C3021964840","Brno","Jihlavská","","monitored_road","srážka - s jedoucím nekolejovým vozidlem","zezadu","nepřizpůsobení rychlosti - dopravně technickému stavu vozovky (zatáčka, klesání, stoupání, šířka vozovky apod.)","řidičem - motorového vozidla","property_damage",0,0,0,NULL,2,400,NULL,"neztížené","povrch suchý - neznečištěný","ve dne - viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad","{""osobní automobil bez přívěsu""}",True,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2016"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""přednost vyznačena dopravními značkami"", ""direction"": ""křižovatka styková - tříramenná"", ""visibility"": ""dobré"", ""driver_state"": ""pod vlivem - alkoholu, obsah alkoholu v krvi 1 ‰ a více"", ""intersection"": ""na kžižovatce - jedná-li se o křížení místních komunikací, účelových komunikací nebo jde o mezilehlou křižovatku (na sledovaném úseku ve sledovaných městech)"", ""vehicle_year"": ""01"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""třípruhová"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""ŠKODA"", ""driver_license"": ""s řidičským oprávněním skupiny - A"", ""specific_place"": ""parkoviště přiléhající ke komunikaci"", ""traffic_control"": ""místní úprava"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""soukromé - nevyužívané k výdělečné činnosti"", ""accident_character"": ""nehoda - pouze s hmotnou škodou"", ""vehicle_damage_czk"": ""200"", ""vehicle_after_accident"": ""nedošlo k požáru"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",7927
