"id","external_ids","event_time","ingested_at","first_seen","last_seen","jam_line_geog","city","street_name","road_number","road_type_code","delay_seconds","length_m","speed_kmh","speed_normal_kmh","severity","quality_score","raw","segment_id"
40258,"{""waze"": ""1165335282"", ""waze_alert"": [""562e8d76-fa77-4127-9006-c45e408f46c0"", ""19de9a2c-ccb5-451e-aaf9-d56a227fbd27""]}","2026-04-10 04:47:34.144+00","2026-04-10 04:48:24.355253+00","2026-04-10 04:48:24.355253+00","2026-04-10 05:09:24.41811+00","0102000020E61000000F0000003CC093162E7F3040A8FC6B79E59648403694DA8B687F3040639B5434D6964840A3772AE09E7F3040F92F1004C89648408FAA2688BA7F3040CDAFE600C19648404298DBBDDC7F3040494C50C3B7964840AEBCE47FF27F304033C005D9B29648403C32569BFF7F3040C4B46FEEAF9648403A048E041A8030403DB5FAEAAA96484040FB9122328030405D363AE7A796484048C2BE9D44803040C9207711A6964840268E3C1059803040CA54C1A8A4964840342F87DD77803040C4978922A4964840348639419B803040B22C98F8A3964840B62FA017EE8030408F56B5A4A3964840DBC4C9FD0E81304012691B7FA2964840","Troubsko","Jihlavská","602","secondary",80.0,605.0,17.16,46.416393442622955,"heavy",100,"{""id"": 1165335282, ""city"": ""Troubsko"", ""line"": [{""x"": 16.496797, ""y"": 49.178878}, {""x"": 16.497689, ""y"": 49.178412}, {""x"": 16.498518, ""y"": 49.177979}, {""x"": 16.49894, ""y"": 49.177765}, {""x"": 16.499462, ""y"": 49.177483}, {""x"": 16.499794, ""y"": 49.177333}, {""x"": 16.499994, ""y"": 49.177244}, {""x"": 16.500397, ""y"": 49.177091}, {""x"": 16.500765, ""y"": 49.176999}, {""x"": 16.501047, ""y"": 49.176943}, {""x"": 16.501359, ""y"": 49.1769}, {""x"": 16.501829, ""y"": 49.176884}, {""x"": 16.502369, ""y"": 49.176879}, {""x"": 16.503633, ""y"": 49.176869}, {""x"": 16.504135, ""y"": 49.176834}], ""uuid"": 1165335282, ""_type"": ""jam"", ""delay"": 80, ""level"": 3, ""speed"": 4.766666666666667, ""length"": 605, ""street"": ""Jihlavská"", ""_source"": ""waze"", ""country"": ""EZ"", ""endNode"": """", ""roadType"": 7, ""segments"": [{""ID"": 383757443, ""toNode"": 299163393, ""fromNode"": 110586900, ""isForward"": true}, {""ID"": 383757444, ""toNode"": 171575301, ""fromNode"": 299163393, ""isForward"": true}, {""ID"": 283291774, ""toNode"": 234238961, ""fromNode"": 171575301, ""isForward"": true}, {""ID"": 416526087, ""toNode"": 320668507, ""fromNode"": 234238961, ""isForward"": true}, {""ID"": 416526088, ""toNode"": 308678634, ""fromNode"": 320668507, ""isForward"": true}, {""ID"": 398283697, ""toNode"": 299163870, ""fromNode"": 308678634, ""isForward"": true}, {""ID"": 383758170, ""toNode"": 252793393, ""fromNode"": 299163870, ""isForward"": true}, {""ID"": 383758050, ""toNode"": 299163789, ""fromNode"": 252793393, ""isForward"": true}, {""ID"": 383758051, ""toNode"": 297644935, ""fromNode"": 299163789, ""isForward"": true}, {""ID"": 381462790, ""toNode"": 285880535, ""fromNode"": 297644935, ""isForward"": true}, {""ID"": 363254740, ""toNode"": 232577668, ""fromNode"": 285880535, ""isForward"": true}], ""speedKMH"": 17.16, ""turnType"": ""NONE"", ""pubMillis"": 1775796454144, ""_fetchedAt"": ""2026-04-10T05:09:20.221680517Z""}",9210
40094,"{""waze"": ""c9f6b196-4c55-46ff-a1d6-0c08e500e07e""}","2026-04-10 04:39:48+00","2026-04-10 04:40:28.519288+00","2026-04-10 04:40:28.519288+00","2026-04-10 04:41:28.418455+00",NULL,"Brno","Jihlavská","602","secondary",NULL,NULL,NULL,NULL,"heavy",40,"{""city"": ""Brno"", ""type"": ""JAM"", ""uuid"": ""c9f6b196-4c55-46ff-a1d6-0c08e500e07e"", ""_type"": ""alert"", ""magvar"": 94, ""street"": ""Jihlavská"", ""_source"": ""waze"", ""country"": ""EZ"", ""subtype"": ""JAM_HEAVY_TRAFFIC"", ""location"": {""x"": 16.547726, ""y"": 49.173298}, ""roadType"": 7, ""pubMillis"": 1775795988000, ""_fetchedAt"": ""2026-04-10T04:41:20.205974224Z"", ""confidence"": 0, ""reliability"": 5, ""reportRating"": 3, ""reportByMunicipalityUser"": ""false""}",8538
50015,"{""waze"": ""1174637912"", ""waze_alert"": [""a18263f5-7316-47b6-b176-21cd0d69eb6e"", ""574d1c42-4ab2-4a4c-a193-e7532661f2ec"", ""2da1ed96-6295-49d0-bf51-89b574f51921"", ""96db9a36-4d89-4a8e-8dfa-8f86b38a0ba8""]}","2026-04-10 07:03:32.514+00","2026-04-10 07:04:26.505405+00","2026-04-10 07:04:26.505405+00","2026-04-10 07:59:35.744993+00","0102000020E610000011000000E7FEEA71DF8A3040810706103E964840DC48D922698B304049D9226937964840EDB776A2248C30408F006E162F9648409F3D97A9498C304060B01BB62D964840573F36C98F8C3040A2D3F36E2C96484038DBDC989E8C304001DC2C5E2C9648404C1C7920B28C3040724F57772C964840A41CCC26C08C304001DC2C5E2C9648403E22A644128D3040FAB660A92E96484013D55B035B8D3040E126A3CA30964840E415889E948D30405166834C329648409B92ACC3D18D30401BBD1AA034964840855D143DF08D304097AAB4C5359648409886E123628E304000C5C892399648401B13622EA98E3040DB8651103C96484053E9279CDD8E3040B18BA2073E9648409301A08A1B8F30402788BA0F40964840","Brno","Jihlavská",NULL,"secondary",60.0,1212.0,31.4,55.26156824782188,"light",100,"{""jam"": {""id"": 1174637912, ""city"": ""Brno"", ""line"": [{""x"": 16.542472, ""y"": 49.173769}, {""x"": 16.544573, ""y"": 49.173566}, {""x"": 16.547434, ""y"": 49.173312}, {""x"": 16.547999, ""y"": 49.17327}, {""x"": 16.549069, ""y"": 49.173231}, {""x"": 16.549295, ""y"": 49.173229}, {""x"": 16.549593, ""y"": 49.173232}, {""x"": 16.549807, ""y"": 49.173229}, {""x"": 16.55106, ""y"": 49.173299}, {""x"": 16.55217, ""y"": 49.173364}, {""x"": 16.553049, ""y"": 49.17341}, {""x"": 16.553982, ""y"": 49.173481}, {""x"": 16.554447, ""y"": 49.173516}, {""x"": 16.556185, ""y"": 49.173632}, {""x"": 16.557269, ""y"": 49.173708}, {""x"": 16.558069, ""y"": 49.173768}, {""x"": 16.559014, ""y"": 49.17383}], ""uuid"": 1174637912, ""_type"": ""jam"", ""delay"": 60, ""level"": 1, ""speed"": 8.722222222222221, ""length"": 1212, ""street"": ""Jihlavská"", ""_source"": ""waze"", ""country"": ""EZ"", ""endNode"": ""» Bohunice"", ""roadType"": 7, ""segments"": [{""ID"": 253574101, ""toNode"": 214348282, ""fromNode"": 210855475, ""isForward"": true}, {""ID"": 253574265, ""toNode"": 214348364, ""fromNode"": 214348282, ""isForward"": true}, {""ID"": 253574267, ""toNode"": 210855495, ""fromNode"": 214348364, ""isForward"": true}, {""ID"": 247976341, ""toNode"": 173753642, ""fromNode"": 210855495, ""isForward"": true}, {""ID"": 285680847, ""toNode"": 235708176, ""fromNode"": 173753642, ""isForward"": false}, {""ID"": 285680846, ""toNode"": 207223754, ""fromNode"": 235708176, ""isForward"": false}, {""ID"": 305365576, ""toNode"": 249178994, ""fromNode"": 207223754, ""isForward"": false}, {""ID"": 305365575, ""toNode"": 148564790, ""fromNode"": 249178994, ""isForward"": false}, {""ID"": 285680855, ""toNode"": 235708181, ""fromNode"": 148564790, ""isForward"": true}, {""ID"": 285680856, ""toNode"": 154091533, ""fromNode"": 235708181, ""isForward"": true}, {""ID"": 285680849, ""toNode"": 235708177, ""fromNode"": 154091533, ""isForward"": true}, {""ID"": 141023934, ""toNode"": 151015806, ""fromNode"": 235708177, ""isForward"": false}, {""ID"": 84016602, ""toNode"": 91330822, ""fromNode"": 151015806, ""isForward"": false}, {""ID"": 84216256, ""toNode"": 91418120, ""fromNode"": 91330822, ""isForward"": false}], ""speedKMH"": 31.4, ""turnType"": ""NONE"", ""pubMillis"": 1775804612514, ""_fetchedAt"": ""2026-04-10T07:08:25.250692989Z""}, ""alerts"": [{""type"": ""JAM"", ""uuid"": ""574d1c42-4ab2-4a4c-a193-e7532661f2ec"", ""_type"": ""alert"", ""magvar"": 100, ""street"": ""» Olomouc / Bratislava (SK)"", ""_source"": ""waze"", ""country"": ""EZ"", ""subtype"": ""JAM_STAND_STILL_TRAFFIC"", ""location"": {""x"": 16.542793, ""y"": 49.167846}, ""roadType"": 4, ""pubMillis"": 1775805393000, ""_fetchedAt"": ""2026-04-10T07:17:25.239761548Z"", ""confidence"": 0, ""reliability"": 6, ""reportRating"": 3, ""reportByMunicipalityUser"": ""false""}, {""type"": ""JAM"", ""uuid"": ""2da1ed96-6295-49d0-bf51-89b574f51921"", ""_type"": ""alert"", ""magvar"": 104, ""street"": ""D1"", ""_source"": ""waze"", ""country"": ""EZ"", ""subtype"": ""JAM_STAND_STILL_TRAFFIC"", ""location"": {""x"": 16.53798, ""y"": 49.168798}, ""roadType"": 3, ""pubMillis"": 1775805480000, ""_fetchedAt"": ""2026-04-10T07:18:25.237398853Z"", ""confidence"": 0, ""reliability"": 5, ""reportRating"": 5, ""reportByMunicipalityUser"": ""false""}, {""type"": ""JAM"", ""uuid"": ""96db9a36-4d89-4a8e-8dfa-8f86b38a0ba8"", ""_type"": ""alert"", ""magvar"": 116, ""street"": ""D1"", ""_source"": ""waze"", ""country"": ""EZ"", ""subtype"": ""JAM_HEAVY_TRAFFIC"", ""location"": {""x"": 16.550766, ""y"": 49.165685}, ""roadType"": 3, ""pubMillis"": 1775806334000, ""_fetchedAt"": ""2026-04-10T07:32:26.253055496Z"", ""confidence"": 0, ""reliability"": 5, ""reportRating"": 3, ""reportByMunicipalityUser"": ""false""}]}",8588
44454,"{""waze"": ""1168866434"", ""waze_alert"": [""718acc44-fdee-441a-bff4-e8229e6ab352"", ""2b9acbac-50d7-4784-b593-1027cab2174a"", ""3f9fc8e4-3773-48a5-8f82-543f72bfd60d"", ""4e4eb750-e526-4a68-a127-73545e06a244"", ""fca1fc28-d0cc-41c1-bfd8-bc9d8e303481""]}","2026-04-10 05:52:51.727+00","2026-04-10 05:59:20.974491+00","2026-04-10 05:59:20.974491+00","2026-04-10 06:25:33.547577+00","0102000020E610000003000000AA2A3410CB96304006483481229648405B28999CDA9530402D0B26FE28964840E7ABE46377953040EAB303AE2B964840","Brno","Jihlavská","602","secondary",87.0,379.0,10.29,29.924496451179746,"heavy",100,"{""jam"": {""id"": 1168866434, ""city"": ""Brno"", ""line"": [{""x"": 16.589036, ""y"": 49.172928}, {""x"": 16.585367, ""y"": 49.173126}, {""x"": 16.583853, ""y"": 49.173208}], ""uuid"": 1168866434, ""_type"": ""jam"", ""delay"": 87, ""level"": 3, ""speed"": 2.8583333333333334, ""length"": 379, ""street"": ""Jihlavská"", ""_source"": ""waze"", ""country"": ""EZ"", ""endNode"": ""Dlouhá"", ""roadType"": 7, ""segments"": [{""ID"": 309974246, ""toNode"": 251306715, ""fromNode"": 252029889, ""isForward"": false}, {""ID"": 308655556, ""toNode"": 52246925, ""fromNode"": 251306715, ""isForward"": false}], ""speedKMH"": 10.29, ""turnType"": ""NONE"", ""pubMillis"": 1775800371727, ""_fetchedAt"": ""2026-04-10T06:11:21.292952124Z""}, ""alerts"": [{""city"": ""Brno"", ""type"": ""JAM"", ""uuid"": ""fca1fc28-d0cc-41c1-bfd8-bc9d8e303481"", ""_type"": ""alert"", ""magvar"": 94, ""street"": ""Jihlavská"", ""_source"": ""waze"", ""country"": ""EZ"", ""subtype"": """", ""location"": {""x"": 16.586271, ""y"": 49.173078}, ""roadType"": 7, ""pubMillis"": 1775801664000, ""_fetchedAt"": ""2026-04-10T06:15:22.279597247Z"", ""confidence"": 0, ""reliability"": 5, ""reportRating"": 3, ""reportByMunicipalityUser"": ""false""}]}",7935
43630,"{""waze"": ""3f9fc8e4-3773-48a5-8f82-543f72bfd60d""}","2026-04-10 05:51:45+00","2026-04-10 05:52:30.676465+00","2026-04-10 05:52:30.676465+00","2026-04-10 05:58:32.734888+00",NULL,"Brno","Jihlavská","602","secondary",NULL,NULL,NULL,NULL,"heavy",40,"{""city"": ""Brno"", ""type"": ""JAM"", ""uuid"": ""3f9fc8e4-3773-48a5-8f82-543f72bfd60d"", ""_type"": ""alert"", ""magvar"": 274, ""street"": ""Jihlavská"", ""_source"": ""waze"", ""country"": ""EZ"", ""subtype"": ""JAM_HEAVY_TRAFFIC"", ""location"": {""x"": 16.586628, ""y"": 49.173059}, ""roadType"": 7, ""pubMillis"": 1775800305000, ""_fetchedAt"": ""2026-04-10T05:58:20.260919372Z"", ""confidence"": 0, ""reliability"": 5, ""reportRating"": 3, ""reportByMunicipalityUser"": ""false""}",7935
44167,"{""waze"": ""2b9acbac-50d7-4784-b593-1027cab2174a""}","2026-04-10 05:55:36+00","2026-04-10 05:56:32.358902+00","2026-04-10 05:56:32.358902+00","2026-04-10 05:58:32.53016+00",NULL,"Brno","Jihlavská","602","secondary",NULL,NULL,NULL,NULL,"heavy",40,"{""city"": ""Brno"", ""type"": ""JAM"", ""uuid"": ""2b9acbac-50d7-4784-b593-1027cab2174a"", ""_type"": ""alert"", ""magvar"": 94, ""street"": ""Jihlavská"", ""_source"": ""waze"", ""country"": ""EZ"", ""subtype"": ""JAM_HEAVY_TRAFFIC"", ""location"": {""x"": 16.579826, ""y"": 49.17342}, ""roadType"": 7, ""pubMillis"": 1775800536000, ""_fetchedAt"": ""2026-04-10T05:58:20.260919372Z"", ""confidence"": 0, ""reliability"": 5, ""reportRating"": 3, ""reportByMunicipalityUser"": ""false""}",7966
41281,"{""waze"": ""1166996322"", ""waze_alert"": [""c16805bf-b1cb-4582-ab4c-b0059180527a"", ""fca5a650-ce52-4ca6-a694-91b6e619b111"", ""6027b83e-f6bb-4add-bbe1-9fb26c01f572""]}","2026-04-10 05:22:28.511+00","2026-04-10 05:23:24.208135+00","2026-04-10 05:23:24.208135+00","2026-04-10 06:11:33.64326+00","0102000020E61000000F0000003CC093162E7F3040A8FC6B79E59648403694DA8B687F3040639B5434D6964840A3772AE09E7F3040F92F1004C89648408FAA2688BA7F3040CDAFE600C19648404298DBBDDC7F3040494C50C3B7964840AEBCE47FF27F304033C005D9B29648403C32569BFF7F3040C4B46FEEAF9648403A048E041A8030403DB5FAEAAA96484040FB9122328030405D363AE7A796484048C2BE9D44803040C9207711A6964840268E3C1059803040CA54C1A8A4964840342F87DD77803040C4978922A4964840348639419B803040B22C98F8A3964840B62FA017EE8030408F56B5A4A3964840DBC4C9FD0E81304012691B7FA2964840","Troubsko","Jihlavská","602","secondary",88.0,605.0,16.18,46.72753792298717,"heavy",100,"{""id"": 1166996322, ""city"": ""Troubsko"", ""line"": [{""x"": 16.496797, ""y"": 49.178878}, {""x"": 16.497689, ""y"": 49.178412}, {""x"": 16.498518, ""y"": 49.177979}, {""x"": 16.49894, ""y"": 49.177765}, {""x"": 16.499462, ""y"": 49.177483}, {""x"": 16.499794, ""y"": 49.177333}, {""x"": 16.499994, ""y"": 49.177244}, {""x"": 16.500397, ""y"": 49.177091}, {""x"": 16.500765, ""y"": 49.176999}, {""x"": 16.501047, ""y"": 49.176943}, {""x"": 16.501359, ""y"": 49.1769}, {""x"": 16.501829, ""y"": 49.176884}, {""x"": 16.502369, ""y"": 49.176879}, {""x"": 16.503633, ""y"": 49.176869}, {""x"": 16.504135, ""y"": 49.176834}], ""uuid"": 1166996322, ""_type"": ""jam"", ""delay"": 88, ""level"": 3, ""speed"": 4.4944444444444445, ""length"": 605, ""street"": ""Jihlavská"", ""_source"": ""waze"", ""country"": ""EZ"", ""endNode"": """", ""roadType"": 7, ""segments"": [{""ID"": 383757443, ""toNode"": 299163393, ""fromNode"": 110586900, ""isForward"": true}, {""ID"": 383757444, ""toNode"": 171575301, ""fromNode"": 299163393, ""isForward"": true}, {""ID"": 283291774, ""toNode"": 234238961, ""fromNode"": 171575301, ""isForward"": true}, {""ID"": 416526087, ""toNode"": 320668507, ""fromNode"": 234238961, ""isForward"": true}, {""ID"": 416526088, ""toNode"": 308678634, ""fromNode"": 320668507, ""isForward"": true}, {""ID"": 398283697, ""toNode"": 299163870, ""fromNode"": 308678634, ""isForward"": true}, {""ID"": 383758170, ""toNode"": 252793393, ""fromNode"": 299163870, ""isForward"": true}, {""ID"": 383758050, ""toNode"": 299163789, ""fromNode"": 252793393, ""isForward"": true}, {""ID"": 383758051, ""toNode"": 297644935, ""fromNode"": 299163789, ""isForward"": true}, {""ID"": 381462790, ""toNode"": 285880535, ""fromNode"": 297644935, ""isForward"": true}, {""ID"": 363254740, ""toNode"": 232577668, ""fromNode"": 285880535, ""isForward"": true}], ""speedKMH"": 16.18, ""turnType"": ""NONE"", ""pubMillis"": 1775798548511, ""_fetchedAt"": ""2026-04-10T05:35:20.257676919Z""}",9210
41965,"{""waze"": ""1166860062"", ""waze_alert"": [""4c2117d5-b23a-4995-9cb3-ed34c42f6ac3"", ""398918f4-f4e6-4a0b-a871-5345f7b5922b"", ""a0e1bde7-2bf8-47c3-9786-819bfddfcaf0""]}","2026-04-10 05:19:29.365+00","2026-04-10 05:35:21.841401+00","2026-04-10 05:35:21.841401+00","2026-04-10 07:11:26.846768+00","0102000020E6100000080000000403081F4A9030400403081F4A964840DF1B4300709030404BAFCDC64A9648402D0ABB287A903040ECA694D74A964840A7B228ECA2903040C2DF2F664B96484055850662D9903040CE8DE9094B96484030F5F3A6229130409F3D97A94996484079EA9106B7913040DD0BCC0A45964840EBFEB1101D9230404FE78A5242964840","Brno","Jihlavská","602","secondary",89.0,520.0,13.88,40.810705534962615,"heavy",100,"{""id"": 1166860062, ""city"": ""Brno"", ""line"": [{""x"": 16.563631, ""y"": 49.174137}, {""x"": 16.564209, ""y"": 49.174157}, {""x"": 16.564364, ""y"": 49.174159}, {""x"": 16.564986, ""y"": 49.174176}, {""x"": 16.565817, ""y"": 49.174165}, {""x"": 16.566935, ""y"": 49.174123}, {""x"": 16.569199, ""y"": 49.173982}, {""x"": 16.570756, ""y"": 49.173899}], ""uuid"": 1166860062, ""_type"": ""jam"", ""delay"": 89, ""level"": 3, ""speed"": 3.8555555555555556, ""length"": 520, ""street"": ""Jihlavská"", ""_source"": ""waze"", ""country"": ""EZ"", ""endNode"": """", ""roadType"": 7, ""segments"": [{""ID"": 205262250, ""toNode"": 185116406, ""fromNode"": 96728320, ""isForward"": false}, {""ID"": 205262260, ""toNode"": 185116407, ""fromNode"": 185116406, ""isForward"": true}, {""ID"": 205262252, ""toNode"": 185116231, ""fromNode"": 185116407, ""isForward"": true}, {""ID"": 205261838, ""toNode"": 92813100, ""fromNode"": 185116231, ""isForward"": true}, {""ID"": 86290950, ""toNode"": 96728279, ""fromNode"": 92813100, ""isForward"": true}, {""ID"": 90067547, ""toNode"": 96733838, ""fromNode"": 96728279, ""isForward"": true}], ""speedKMH"": 13.88, ""turnType"": ""NONE"", ""pubMillis"": 1775798369365, ""_fetchedAt"": ""2026-04-10T07:11:25.387915754Z""}",8181
45596,"{""waze"": ""59347fad-99c2-4da5-b166-b9de20d11bee"", ""waze_alert"": [""933905eb-269c-4b65-9299-49cb866dd6a9"", ""9a894f15-90f6-41ae-9299-a539083d2799""]}","2026-04-10 06:07:00+00","2026-04-10 06:07:31.151739+00","2026-04-10 06:07:31.151739+00","2026-04-10 06:20:32.61356+00",NULL,"Troubsko","Jihlavská","602","secondary",NULL,NULL,NULL,NULL,"standstill",100,"{""city"": ""Troubsko"", ""type"": ""JAM"", ""uuid"": ""59347fad-99c2-4da5-b166-b9de20d11bee"", ""_type"": ""alert"", ""magvar"": 124, ""street"": ""Jihlavská"", ""_source"": ""waze"", ""country"": ""EZ"", ""subtype"": ""JAM_STAND_STILL_TRAFFIC"", ""location"": {""x"": 16.499783, ""y"": 49.177339}, ""roadType"": 7, ""pubMillis"": 1775801220000, ""_fetchedAt"": ""2026-04-10T06:15:22.279597247Z"", ""confidence"": 0, ""reliability"": 5, ""reportRating"": 5, ""reportByMunicipalityUser"": ""false""}",9210
52030,"{""waze"": ""1178773380""}","2026-04-10 08:09:48.053+00","2026-04-10 08:10:27.263258+00","2026-04-10 08:10:27.263258+00","2026-04-10 08:14:28.417034+00","0102000020E610000007000000297B4B395F943040698EACFC329648401DAF40F4A4943040E7E3DA50319648409A0AF148BC943040A03715A930964840A94D9CDCEF943040416326512F96484066A4DE53399530407EC9C6832D96484066A4DE5339953040AD4D637B2D964840E7ABE46377953040EAB303AE2B964840","Brno","Jihlavská","602","secondary",89.0,313.0,8.59,26.71675177344116,"heavy",80,"{""id"": 1178773380, ""city"": ""Brno"", ""line"": [{""x"": 16.579578, ""y"": 49.173431}, {""x"": 16.580642, ""y"": 49.17338}, {""x"": 16.580998, ""y"": 49.17336}, {""x"": 16.581785, ""y"": 49.173319}, {""x"": 16.582906, ""y"": 49.173264}, {""x"": 16.582906, ""y"": 49.173263}, {""x"": 16.583853, ""y"": 49.173208}], ""uuid"": 1178773380, ""_type"": ""jam"", ""delay"": 89, ""level"": 3, ""speed"": 2.386111111111111, ""length"": 313, ""street"": ""Jihlavská"", ""_source"": ""waze"", ""country"": ""EZ"", ""endNode"": ""Dlouhá"", ""roadType"": 7, ""segments"": [{""ID"": 90076579, ""toNode"": 151699792, ""fromNode"": 96733981, ""isForward"": true}, {""ID"": 142027990, ""toNode"": 151699793, ""fromNode"": 151699792, ""isForward"": true}, {""ID"": 145060923, ""toNode"": 153329659, ""fromNode"": 151699793, ""isForward"": false}, {""ID"": 145611346, ""toNode"": 151659324, ""fromNode"": 153329659, ""isForward"": false}, {""ID"": 101584788, ""toNode"": 52246925, ""fromNode"": 151659324, ""isForward"": true}], ""speedKMH"": 8.59, ""turnType"": ""NONE"", ""pubMillis"": 1775808588053, ""_fetchedAt"": ""2026-04-10T08:14:27.301601290Z""}",7964
51440,"{""waze"": ""1177560090""}","2026-04-10 07:49:53.608+00","2026-04-10 07:50:27.363166+00","2026-04-10 07:50:27.363166+00","2026-04-10 08:31:28.333525+00","0102000020E6100000080000000403081F4A9030400403081F4A964840DF1B4300709030404BAFCDC64A9648402D0ABB287A903040ECA694D74A964840A7B228ECA2903040C2DF2F664B96484055850662D9903040CE8DE9094B96484030F5F3A6229130409F3D97A94996484079EA9106B7913040DD0BCC0A45964840EBFEB1101D9230404FE78A5242964840","Brno","Jihlavská","602","secondary",95.0,520.0,13.3,40.91635168447001,"heavy",80,"{""id"": 1177560090, ""city"": ""Brno"", ""line"": [{""x"": 16.563631, ""y"": 49.174137}, {""x"": 16.564209, ""y"": 49.174157}, {""x"": 16.564364, ""y"": 49.174159}, {""x"": 16.564986, ""y"": 49.174176}, {""x"": 16.565817, ""y"": 49.174165}, {""x"": 16.566935, ""y"": 49.174123}, {""x"": 16.569199, ""y"": 49.173982}, {""x"": 16.570756, ""y"": 49.173899}], ""uuid"": 1177560090, ""_type"": ""jam"", ""delay"": 95, ""level"": 3, ""speed"": 3.6944444444444446, ""length"": 520, ""street"": ""Jihlavská"", ""_source"": ""waze"", ""country"": ""EZ"", ""endNode"": """", ""roadType"": 7, ""segments"": [{""ID"": 205262250, ""toNode"": 185116406, ""fromNode"": 96728320, ""isForward"": false}, {""ID"": 205262260, ""toNode"": 185116407, ""fromNode"": 185116406, ""isForward"": true}, {""ID"": 205262252, ""toNode"": 185116231, ""fromNode"": 185116407, ""isForward"": true}, {""ID"": 205261838, ""toNode"": 92813100, ""fromNode"": 185116231, ""isForward"": true}, {""ID"": 86290950, ""toNode"": 96728279, ""fromNode"": 92813100, ""isForward"": true}, {""ID"": 90067547, ""toNode"": 96733838, ""fromNode"": 96728279, ""isForward"": true}], ""speedKMH"": 13.3, ""turnType"": ""NONE"", ""pubMillis"": 1775807393608, ""_fetchedAt"": ""2026-04-10T08:31:27.238833760Z""}",8181
43764,"{""waze"": ""4e4eb750-e526-4a68-a127-73545e06a244""}","2026-04-10 05:53:03+00","2026-04-10 05:53:32.430803+00","2026-04-10 05:53:32.430803+00","2026-04-10 05:58:32.783776+00",NULL,"Brno","Jihlavská","602","secondary",NULL,NULL,NULL,NULL,"standstill",40,"{""city"": ""Brno"", ""type"": ""JAM"", ""uuid"": ""4e4eb750-e526-4a68-a127-73545e06a244"", ""_type"": ""alert"", ""magvar"": 274, ""street"": ""Jihlavská"", ""_source"": ""waze"", ""country"": ""EZ"", ""subtype"": ""JAM_STAND_STILL_TRAFFIC"", ""location"": {""x"": 16.584668, ""y"": 49.173165}, ""roadType"": 7, ""pubMillis"": 1775800383000, ""_fetchedAt"": ""2026-04-10T05:58:20.260919372Z"", ""confidence"": 0, ""reliability"": 5, ""reportRating"": 3, ""reportByMunicipalityUser"": ""false""}",7952
46778,"{""waze"": ""1170587262"", ""waze_alert"": [""e976fc06-470b-48c3-bfd4-75a2a3949581"", ""fdd6c3bb-d410-4328-8be4-fe89e353958b""]}","2026-04-10 06:15:09.005+00","2026-04-10 06:18:24.898257+00","2026-04-10 06:18:24.898257+00","2026-04-10 06:35:33.271521+00","0102000020E61000000A0000004774CFBA4697304032772D211F9648406F2EFEB627983040CF81E508199648403370404B57983040A13193A817964840344C6DA983983040F4BF5C8B16964840B20FB22C9898304019CA8976159648406495D233BD98304078D2C26515964840064CE0D6DD9830404E0B5EF4159648405C566133C09930409FC9FE791A9648405B0BB3D0CE9930405EDA70581A96484040DF162CD5993040E7A90EB919964840","Brno","Jihlavská","602","secondary",69.0,731.0,17.48,32.27009007492212,"heavy",100,"{""id"": 1170587262, ""city"": ""Brno"", ""line"": [{""x"": 16.590923, ""y"": 49.172825}, {""x"": 16.594356, ""y"": 49.172639}, {""x"": 16.595082, ""y"": 49.172597}, {""x"": 16.595759, ""y"": 49.172563}, {""x"": 16.596072, ""y"": 49.17253}, {""x"": 16.596637, ""y"": 49.172528}, {""x"": 16.597135, ""y"": 49.172545}, {""x"": 16.600589, ""y"": 49.172683}, {""x"": 16.600812, ""y"": 49.172679}, {""x"": 16.600909, ""y"": 49.17266}], ""uuid"": 1170587262, ""_type"": ""jam"", ""delay"": 69, ""level"": 3, ""speed"": 4.855555555555555, ""length"": 731, ""street"": ""Jihlavská"", ""_source"": ""waze"", ""country"": ""EZ"", ""endNode"": """", ""roadType"": 7, ""segments"": [{""ID"": 102861528, ""toNode"": 110126301, ""fromNode"": 110867904, ""isForward"": true}, {""ID"": 101585872, ""toNode"": 151703777, ""fromNode"": 110126301, ""isForward"": true}, {""ID"": 102086038, ""toNode"": 111701035, ""fromNode"": 151703777, ""isForward"": true}, {""ID"": 104241313, ""toNode"": 303454907, ""fromNode"": 111701035, ""isForward"": true}, {""ID"": 441177645, ""toNode"": 153329700, ""fromNode"": 303454907, ""isForward"": true}], ""speedKMH"": 17.48, ""turnType"": ""NONE"", ""pubMillis"": 1775801709005, ""_fetchedAt"": ""2026-04-10T06:24:21.247910133Z""}",6516
44303,"{""waze"": ""6ce2e67e-9d06-4ef5-ab39-99b82b4b3fa1""}","2026-04-10 05:56:22+00","2026-04-10 05:57:32.716015+00","2026-04-10 05:57:32.716015+00","2026-04-10 05:58:32.5529+00",NULL,"Brno","Jihlavská","602","secondary",NULL,NULL,NULL,NULL,"standstill",40,"{""city"": ""Brno"", ""type"": ""JAM"", ""uuid"": ""6ce2e67e-9d06-4ef5-ab39-99b82b4b3fa1"", ""_type"": ""alert"", ""magvar"": 94, ""street"": ""Jihlavská"", ""_source"": ""waze"", ""country"": ""EZ"", ""subtype"": ""JAM_STAND_STILL_TRAFFIC"", ""location"": {""x"": 16.581295, ""y"": 49.173345}, ""roadType"": 7, ""pubMillis"": 1775800582000, ""_fetchedAt"": ""2026-04-10T05:58:20.260919372Z"", ""confidence"": 0, ""reliability"": 5, ""reportRating"": 3, ""reportByMunicipalityUser"": ""false""}",7964
